"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)","use","name","code","Min","Max"
"CENSUS",2019,"YEAR",NA,"NATIONAL","US TOTAL",NA,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","210,942","48.8","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ALABAMA",1,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","2","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","ARIZONA",4,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4,022","28.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","174","8","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","174","8","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,384,735","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","300,277,717","33.1","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,384,016","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","170","8","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","275,716,713","35.5","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,177,214","33.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15","39.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","24,561,004","68.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CALIFORNIA",6,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, PROCESSING - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","206,802","49.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1","45.6","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","47.2","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","47.2","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","62","52.1","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","31,000","59.1","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","62","52.1","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","47.2","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","31,000","59.1","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","COLORADO",8,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","62","52.1","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","36.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","15.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","15.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","181","33.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32,164","35.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","177","33.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","11","15.7","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","32,164","36","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","CONNECTICUT",9,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","177","33.8","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","680","79","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","59,905","76.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15,055,709","83.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","59,905","76.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","14","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","15,055,709","83.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","FLORIDA",12,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","59,905","76.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,309","76.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,309","76.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","8","30.4","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","(D)","(D)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","GEORGIA",13,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC, FRESH MARKET - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","1,309","76.3","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","IDAHO",16,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - ACRES HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","4","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","IDAHO",16,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","42.5","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","IDAHO",16,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","6","42.5","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","IDAHO",16,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","100","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","IDAHO",16,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN $","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","26,380","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
"CENSUS",2019,"YEAR",NA,"STATE","IDAHO",16,NA,NA,NA,NA,NA,NA,0,NA,"STRAWBERRIES","STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","100","(H)","ORGANIC STATUS","NOP USDA CERTIFIED",NA,NA,NA
